Baseline_ID,Release_ID,Artifact_ID,Artifact_Type,Document_ID,Project,Membership_Source
BL-REL-00032,REL-00032,SPEC-00585,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,SPEC-00586,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00039,REL-00039,SPEC-00586,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00002,REL-00002,SPEC-00587,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00025,REL-00025,SPEC-00587,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,SPEC-00587,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00032,REL-00032,SPEC-00587,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00036,REL-00036,SPEC-00587,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,SPEC-00588,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,SPEC-00588,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00024,REL-00024,SPEC-00588,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00027,REL-00027,SPEC-00588,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,SPEC-00589,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00039,REL-00039,SPEC-00589,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,SPEC-00589,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,SPEC-00590,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00007,REL-00007,SPEC-00591,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,SPEC-00591,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00015,REL-00015,SPEC-00591,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00045,REL-00045,SPEC-00591,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00013,REL-00013,SPEC-00592,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00019,REL-00019,SPEC-00593,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00033,REL-00033,SPEC-00593,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,SPEC-00593,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,SPEC-00593,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00034,REL-00034,SPEC-00594,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,SPEC-00594,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,SPEC-00594,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,SPEC-00594,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00019,REL-00019,SPEC-00595,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00026,REL-00026,SPEC-00595,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,SPEC-00595,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00003,REL-00003,SPEC-00596,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00014,REL-00014,SPEC-00596,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,SPEC-00596,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,SPEC-00596,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,SPEC-00596,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00009,REL-00009,SPEC-00597,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00014,REL-00014,SPEC-00598,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00033,REL-00033,SPEC-00598,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00043,REL-00043,SPEC-00599,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00025,REL-00025,SPEC-00600,ALM Specification,DOC-SPEC-0015,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00005,REL-00005,SPEC-00601,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,SPEC-00601,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,SPEC-00601,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00601,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00031,REL-00031,SPEC-00601,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00041,REL-00041,SPEC-00601,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00005,REL-00005,SPEC-00602,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00602,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00012,REL-00012,SPEC-00603,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00031,REL-00031,SPEC-00603,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,SPEC-00603,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,SPEC-00604,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00604,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,SPEC-00604,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00039,REL-00039,SPEC-00604,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00046,REL-00046,SPEC-00604,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00019,REL-00019,SPEC-00605,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,SPEC-00605,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,SPEC-00605,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00009,REL-00009,SPEC-00606,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00014,REL-00014,SPEC-00606,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00001,REL-00001,SPEC-00607,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,SPEC-00607,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00019,REL-00019,SPEC-00608,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00041,REL-00041,SPEC-00608,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,SPEC-00608,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00007,REL-00007,SPEC-00609,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00008,REL-00008,SPEC-00609,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00013,REL-00013,SPEC-00609,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00030,REL-00030,SPEC-00610,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,SPEC-00610,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,SPEC-00611,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00007,REL-00007,SPEC-00612,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,SPEC-00612,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00001,REL-00001,SPEC-00613,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00044,REL-00044,SPEC-00613,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,SPEC-00613,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,SPEC-00613,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00016,REL-00016,SPEC-00614,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,SPEC-00614,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00028,REL-00028,SPEC-00614,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,SPEC-00614,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,SPEC-00614,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,SPEC-00614,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00012,REL-00012,SPEC-00615,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00031,REL-00031,SPEC-00615,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00033,REL-00033,SPEC-00616,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,SPEC-00617,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,SPEC-00617,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,SPEC-00617,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00041,REL-00041,SPEC-00617,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00004,REL-00004,SPEC-00618,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,SPEC-00618,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00048,REL-00048,SPEC-00619,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00006,REL-00006,SPEC-00620,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,SPEC-00620,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,SPEC-00620,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00027,REL-00027,SPEC-00621,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,SPEC-00621,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,SPEC-00622,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00015,REL-00015,SPEC-00622,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,SPEC-00622,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00025,REL-00025,SPEC-00622,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,SPEC-00622,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00002,REL-00002,SPEC-00623,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,SPEC-00623,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,SPEC-00623,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,SPEC-00624,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00030,REL-00030,SPEC-00624,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,SPEC-00624,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00625,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00021,REL-00021,SPEC-00626,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00037,REL-00037,SPEC-00626,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00627,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00001,REL-00001,SPEC-00628,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,SPEC-00628,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00045,REL-00045,SPEC-00628,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,SPEC-00629,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00018,REL-00018,SPEC-00629,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00629,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,SPEC-00629,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00033,REL-00033,SPEC-00630,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,SPEC-00630,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,SPEC-00630,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00014,REL-00014,SPEC-00631,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00026,REL-00026,SPEC-00631,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00015,REL-00015,SPEC-00632,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,SPEC-00632,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00030,REL-00030,SPEC-00632,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,SPEC-00632,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,SPEC-00632,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00036,REL-00036,SPEC-00633,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,SPEC-00633,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,SPEC-00633,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,SPEC-00634,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00003,REL-00003,SPEC-00634,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00019,REL-00019,SPEC-00634,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,SPEC-00634,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,SPEC-00635,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,SPEC-00636,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,SPEC-00637,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,SPEC-00637,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00026,REL-00026,SPEC-00638,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,SPEC-00638,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,SPEC-00639,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00048,REL-00048,SPEC-00639,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00010,REL-00010,SPEC-00640,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,SPEC-00640,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,SPEC-00640,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00045,REL-00045,SPEC-00640,ALM Specification,DOC-SPEC-0016,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00006,REL-00006,SPEC-00641,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00030,REL-00030,SPEC-00641,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,SPEC-00642,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,SPEC-00642,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,SPEC-00642,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00023,REL-00023,SPEC-00643,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00029,REL-00029,SPEC-00643,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,SPEC-00643,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,SPEC-00644,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,SPEC-00644,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,SPEC-00644,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,SPEC-00644,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,SPEC-00644,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,SPEC-00644,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00004,REL-00004,SPEC-00645,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,SPEC-00645,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00020,REL-00020,SPEC-00645,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,SPEC-00645,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00042,REL-00042,SPEC-00646,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,SPEC-00647,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,SPEC-00647,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,SPEC-00647,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00025,REL-00025,SPEC-00648,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,SPEC-00648,ALM Specification,DOC-SPEC-0017,Project NOVA / Variant EV-X,Historical Carry Forward
